,Restaurant_Name,id,quote,value_rating,rating,date,review,count,things,Noofcontribution,Noofusefulvotes,,,
207,Maracana,rn405414578,Olympic Opening Ceremony,NA,5,NA,We visited Rio for the Olympics as our son was competing and actually won silver . The stadium is a well presented venue with easy access although depending on your ticket entrance you should check the best station to exit as there is a choice...More,"All photos (4,882) ",#8 of 750 things to do in Rio de Janeiro,129,50,,,
208,Maracana,rn402923324,Just a stadium,NA,3,NA,"The Maracana stadium is nothing special.
During the Olympic Games the F&B system was a disaster. Cannot say any pro or contra about stadium itself because it's a normal standard.","All photos (4,882) ",#8 of 750 things to do in Rio de Janeiro,234,99,,,
209,Maracana,rn402548750,The City of Rio de Janeiro should feel ashamed!!!!,NA,1,NA,We went to the Opening Ceremony of the Olympic Games 2016 and we followed the advice to take the Metro. One of us is disabled. When we arrived at the exit of the Maracana Metro Station we were forced to walk almost 2 miles because...More,"All photos (4,882) ",#8 of 750 things to do in Rio de Janeiro,81,103,,,
210,Maracana,rn402097184,The Place of the Olympic Ceremonies,NA,5,NA,Maracana is the stadium that hosted both the World Cup in 2014 and now the Olympics in 2016. It is a great place to visit just so you can see where sports history has been made.,"All photos (4,882) ",#8 of 750 things to do in Rio de Janeiro,82,54,,,
211,Maracana,rn401630118,the home of football,NA,5,NA,"we what can you say . the home of the world cup as won by Brazil 3 times so the kept it , well worth a tour","All photos (4,882) ",#8 of 750 things to do in Rio de Janeiro,318,558,,,
212,Maracana,rn398104421,Must do if soccer fan,NA,5,NA,If your a soccer fan you have to do this stadium. Once beeing the biggest in the world. Defenently would love to watch a game here,"All photos (4,882) ",#8 of 750 things to do in Rio de Janeiro,22,7,,,
213,Maracana,rn397666380,Getting ready for the Olympics.,NA,4,NA,We stopped here on our trip to the Corcovado statue. They were busy getting it ready for the Olympics so you couldn't go in. We took pictures outside. There was a man dressed in the Brazilian football shirts posing so you could take a picture...More,"All photos (4,882) ",#8 of 750 things to do in Rio de Janeiro,66,33,,,
214,Maracana,rn397566943,Fun For Whole Family,NA,4,NA,"I didn't have kids along, but it was clear that those with kids had a blast. Fun and easy train ride to the stadium and the tour was awesome. IT included access to locker rooms, work out areas, onto the field, and there is a...More","All photos (4,882) ",#8 of 750 things to do in Rio de Janeiro,19,6,,,
215,Maracana,rn397055562,Being Messi!,NA,5,NA,"You get to see the locker rooms, where the players practice, and then you walk down the tunnel until you go out to the playing field.
Amazing experience!!!","All photos (4,882) ",#8 of 750 things to do in Rio de Janeiro,80,4,,,
216,Maracana,rn395906499,Great stadium,NA,4,NA,great stadium. looks great and its a world football icon. right beside metro so easy to get too. being used for olympic ceremonial,"All photos (4,882) ",#8 of 750 things to do in Rio de Janeiro,155,54,,,
217,Maracana,rn393896070,The Iconic Birthplace of Brazilian Football ,NA,5,NA,"Even if you are not a football (soccer) or 'futebol' fanatic, the energy of this centennial stadium is unmatched. All of the best players in the world have played or aspire to one day play here. The tour is ok, but watching a local match...More","All photos (4,882) ",#8 of 750 things to do in Rio de Janeiro,23,1,,,
218,Maracana,rn392948041,Good one for soccer fans,NA,3,NA,A standard stop on daily tours of Rio- our most recent visit didn't see much as closed off in Olympic preparations and surrounding by fences and canopies. There is a nearby museum but really you need to be a fan.,"All photos (4,882) ",#8 of 750 things to do in Rio de Janeiro,393,124,,,
219,Maracana,rn392342555,Brief Stop on Around Rio Tour,NA,3,NA,"Really not too much to say at about our visit. The Stadium is closed due to the Olympic Opening, Closing and Track & Field events taking place here in a few weeks. There are vendors outside selling Brasilia flags during photo stop. Would like to...More","All photos (4,882) ",#8 of 750 things to do in Rio de Janeiro,56,28,,,
220,Maracana,rn392138519,beautiful beautiful stadium!,NA,5,NA,beautiful stadium. but so it should be for the amount of money spent on it! if you are in Rio and want to watch a football game i strongly recommend watching a Flamengo game. they are the most well supported team in Rio and draw...More,"All photos (4,882) ",#8 of 750 things to do in Rio de Janeiro,3,3,,,
221,Maracana,rn391323551,Terrible it's closed ,NA,2,NA,"Stadium was closed due to remodelations for the Olympic games, we were only able to see it from the outside. If you are visiting rio before tge Olympics don't bother going its a waste of time.","All photos (4,882) ",#8 of 750 things to do in Rio de Janeiro,2,1,,,
222,Maracana,rn390808188,A special place for soccer fans,NA,4,NA,"For me, on a tour, seeing Maracana from the outside was sufficient, but it would be preferable to actually see a soccer match there.","All photos (4,882) ",#8 of 750 things to do in Rio de Janeiro,14,1,,,
223,Maracana,rn390044102,It's ok,NA,3,NA,"If you are a big football fan Maracana is a must go while you are in Rio. They have tours to let you know the stadium, however it is better to go and what watch a nice Brazilian match.","All photos (4,882) ",#8 of 750 things to do in Rio de Janeiro,81,31,,,
224,Maracana,rn388332884,Good looking Stadium,NA,5,NA,I did not get to go in but I had to check it out. There was some construction but beautiful looking on the outside and there is a nice track around if you want to get a run in.,"All photos (4,882) ",#8 of 750 things to do in Rio de Janeiro,50,21,,,
225,Maracana,rn388127267,Closed for Re-furb I thi nk..,NA,2,NA,Visiting the Maracanã in June 2016 and it was closed we can only presume for upgrading work for the Olympics. There was no signing and nobody seemed able to explain what was happening. The work for the Olympics I understood and although disappointed couldn't really...More,"All photos (4,882) ",#8 of 750 things to do in Rio de Janeiro,23,15,,,
226,Maracana,rn386073980,You have to go. . .,NA,5,NA,. . . even if football isn't your thing. Just the sheers size and atmosphere of the place is great. A must see.,"All photos (4,882) ",#8 of 750 things to do in Rio de Janeiro,52,67,,,
227,Maracana,rn386007388,A Wasted Visit,NA,3,NA,I really want to do the tour of Maracana but unfortunately it was suspended because of the preparation of the stadium for the Olympic Games. Our hotel did not know this and we only found out when we tried to gain access. Did get my...More,"All photos (4,882) ",#8 of 750 things to do in Rio de Janeiro,116,86,,,
228,Maracana,rn383168646,Impressiv,NA,4,NA,"Visited a game of Botafogo against Flamenco. Truly speaking I expected much more visitors (the stadium was only 1/3 full). Nevertheless the accustic is impressive, it sounded like the stadium was sold out.","All photos (4,882) ",#8 of 750 things to do in Rio de Janeiro,30,11,,,
229,Maracana,rn382945032,Fantastic Gymnasium,NA,5,NA,Maracanã is the biggest footbal gymnasium in Brazil. An interesting place to visit and to watch an important game.,"All photos (4,882) ",#8 of 750 things to do in Rio de Janeiro,72,18,,,
230,Maracana,rn382187701,A stadium for all football lovers,NA,3,NA,This is an important landmark for all football lovers to visit hosting many epic matches scripting history of football.,"All photos (4,882) ",#8 of 750 things to do in Rio de Janeiro,115,19,,,
231,Maracana,rn381562175,Lovely football stadium ,NA,4,NA,"This stadium is really big and beautiful for me a person who loves sport visit this place was just another dream came true , the place that host so many important football games home of one of the greatest football nation like Brazil . I...More","All photos (4,882) ",#8 of 750 things to do in Rio de Janeiro,13,6,,,
232,Maracana,rn379281114,Big stadium,NA,3,NA,"Nice big stadium which seemed a little tatty in places. Also no information around and despite walking the circumference could not find a way in.
We later found out through other means it is totally shut down to prepare for the olympics at present but...More","All photos (4,882) ",#8 of 750 things to do in Rio de Janeiro,132,47,,,
233,Maracana,rn377939949,Closed !,NA,3,NA,We were there but we could not go inside because people were working on it for the olympics games in 2 months. We were disappointed. Nevertheless it is probably amazing when it is open ! Enjoy !,"All photos (4,882) ",#8 of 750 things to do in Rio de Janeiro,264,81,,,
234,Maracana,rn377820357,Just passing orund,NA,3,NA,"I was there but not inside the stadium,i feel bad because they put down the old one and made the new for WC 2016
Think that the soul of ""Maracana"" disappeared when they demolished a stadium which could have 200,000 spectators.
With 70,000 stadium like...More","All photos (4,882) ",#8 of 750 things to do in Rio de Janeiro,106,24,,,
235,Maracana,rn377439694,World Cup visit ,NA,5,NA,Was a nice experience to go for the World Cup. Maracana was surrounded by the police and soldiers. But at the end was safe and happy to be there.,"All photos (4,882) ",#8 of 750 things to do in Rio de Janeiro,33,12,,,
236,Maracana,rn377300862,Brilliant visit,NA,5,NA,"It is great. You get a guided tour , can run down the players tunnel, visit the changing rooms, walk out onto pitch have a go at shooting at goal! There is a well stocked shop that is not too expensive.","All photos (4,882) ",#8 of 750 things to do in Rio de Janeiro,17,4,,,
237,Maracana,rn377108176,Fun times!,NA,5,NA,"This really is a good time. The crowd gets so worked up it's fun to see. Some people got hurt, some were kicked out - even the coach. It was a party scene outside. Nicely laid out. But very team oriented. I bought a t-shirt...More","All photos (4,882) ",#8 of 750 things to do in Rio de Janeiro,94,17,,,
238,Maracana,rn376571723,Do go during a soccer match and see carnival in the stands,NA,3,NA,Not worth it if you only have a short stay in Rio. There is so much ambiance in Rio along the beaches and in the mountains that I feel you should go here only if you are a soccer fan and want to see a...More,"All photos (4,882) ",#8 of 750 things to do in Rio de Janeiro,57,19,,,
239,Maracana,rn376202568,Awesome stadium bad transportation ,NA,4,NA,"After the World Cup reform, Maracana became a top class stadium. It's beautiful, safe and comfortable. The bathrooms are clean and there is lots of bars.
On the downside, the bars serve just a few items and they are all overpriced.
Also the transportation to...More","All photos (4,882) ",#8 of 750 things to do in Rio de Janeiro,71,27,,,
240,Maracana,rn376201210,Try to visit a match,NA,5,NA,"I went to the cup final of Vasco against Botafago and it was insane, what an atmosphere nothing like an European match!","All photos (4,882) ",#8 of 750 things to do in Rio de Janeiro,58,13,,,
241,Maracana,rn375774996,Place of the Opening game for the Olympics!!!,NA,5,NA,"I WAS THERE!!! Unfortunately we couldn't go inside due to the preparation for the Olympics, but I got a chance to walk around and take photos!!","All photos (4,882) ",#8 of 750 things to do in Rio de Janeiro,28,8,,,
242,Maracana,rn375132752,"Where football (soccer) is king, it's only right to visit the throne.",NA,4,NA,"Maracana isn't the most impressive soccer stadium you'll ever visit in your life, or will it be the biggest. But very few stadiums will allow you all access and a chance to be around such amazing history.
The gift shop has something for everyone and...More","All photos (4,882) ",#8 of 750 things to do in Rio de Janeiro,17,8,,,
243,Maracana,rn374919723,The home of football ,NA,5,NA,Was lucky enough to catch a game at this football Mecca a few weeks ago and nothing in terms of sporting atmosphere can match it and I have been to alot of events at numerous sports! And that was with the stadium only half full!!...More,"All photos (4,882) ",#8 of 750 things to do in Rio de Janeiro,81,18,,,
244,Maracana,rn374477030,closed for public until the olympic games,NA,5,NA,You can reach this attraction comfortable by metro. But Maracaná stadium is closed for public until the olympic games. Until then you can admire this attraction outside only.,"All photos (4,882) ",#8 of 750 things to do in Rio de Janeiro,16,4,,,
245,Maracana,rn374243367,Maracana Stadium - best visit in events,NA,4,NA,"The amazing stadium of maracana is one of the world's largest, it was all refurbished for the 2014 World Cup and recently for the Olympics 2016.
Symbol of Rio de Janeiro and as Brazil loves soccer.
Visit in games or music shows, important buy a...More","All photos (4,882) ",#8 of 750 things to do in Rio de Janeiro,21,1,,,
246,Maracana,rn373869932,Stadium closed.,NA,2,NA,We traveled to the Stadium by Underground at a cost of 3.80 Reals about 75p. As come out of the station the stadium is right there in front of you. Unfortunately for us the Stadium was closed because of work going on for the Olympics....More,"All photos (4,882) ",#8 of 750 things to do in Rio de Janeiro,10,18,,,
247,Maracana,rn372876435,No - it's not open for visitors!,NA,1,NA,"Had some spare time this morning so thought it might be an idea to see the world famous Maracana Stadium - venue for opening and closing ceremonies for the up-coming olympics.
We read conflicting messages online as to whether it was actually open or not...More","All photos (4,882) ",#8 of 750 things to do in Rio de Janeiro,65,55,,,
248,Maracana,rn372506578,Nearly as good as Wembley,NA,5,NA,... I said nearly and in fairness Wembley is much better in terms of stadium design etc as it is newer. BUT the atmosphere in there is the best in the World and I have been to a few footie stadiums in my time. Went...More,"All photos (4,882) ",#8 of 750 things to do in Rio de Janeiro,821,534,,,
249,Maracana,rn372344016,Sector: Maracana Mais,NA,5,NA,"2nd time at the Maracanã Mais sector.
This sector combines exclusive entrance, free nice lunch snacks, soft drinks and water in a air conditioned area.
Once on the field you are in a free of choice seating area with a mid camp view...
Mixed team...More","All photos (4,882) ",#8 of 750 things to do in Rio de Janeiro,18,10,,,
250,Maracana,rn372145830,Feel alive ... !,NA,4,NA,"Even if you don't like football very much, you will get a very special experience coming to this place. The number of people and sound is incredible. Well - of course it needs to be a match when you visit.","All photos (4,882) ",#8 of 750 things to do in Rio de Janeiro,249,24,,,
251,Maracana,rn371967548,Saw the Rolling Stones in Maracana,NA,5,NA,"Amazing stadion, really really big. Didnt see a football match but the Rolling Stones.
The show was incredible and the quality of the music was good.
Once in a lifetime experience.","All photos (4,882) ",#8 of 750 things to do in Rio de Janeiro,17,2,,,
252,Maracana,rn371448903,The World's Soccer Temple,NA,5,NA,"Even if you are not a Soccer fan, the beauty, the history and the magnificent of this incredible Stadium are going to lead you to understand why Soccer is one of the most famous sports in the World, and the most famous one in Brazil....More","All photos (4,882) ",#8 of 750 things to do in Rio de Janeiro,127,28,,,
253,Maracana,rn371117865,Rio highlight!,NA,4,NA,"Not really sure what I expected but the stadium has a great atmosphere. The facilities are clean and efficient. Shame that you cant flush toilet paper, how they got this wrong who knows? The access in and out was very good.","All photos (4,882) ",#8 of 750 things to do in Rio de Janeiro,9,1,,,
254,Maracana,rn370011547,Huge and easy to get to!,NA,3,NA,Sorry that it was closed due to preparation and renovation for Olympics. But we got there by subway and its one of the bigger station and train comes here also. Theres a over path bridge that connects to the stadium You will see it as...More,"All photos (4,882) ",#8 of 750 things to do in Rio de Janeiro,374,117,,,
255,Maracana,rn369942181,"A must, No better place to watch football live",NA,5,NA,"Visited Rio in August 2015, Booked tickets on line before going. The match was great, but the atmosphere was fantastic, you really get swept up in the atmosphere, my wife and daughter are not great football fans , but both agreed it was like being...More","All photos (4,882) ",#8 of 750 things to do in Rio de Janeiro,91,26,,,
256,Maracana,rn369718636,This a trip to the sports lovers,NA,5,NA,"Even, if I born in Rio de Janeiro. This is a new visit after the reconstrution of the Stadium. No the biggest but the famous around of world, because the World Cup and now from the Olympic Games, in 2016.
Now with new chairs, clean...More","All photos (4,882) ",#8 of 750 things to do in Rio de Janeiro,165,42,,,
257,Maracana,rn369382216,Wow....,NA,5,NA,We arrived late on a Saturday and only found out Sunday morning that the final of the Rio football league was playing that same day. We managed to get a couple of tickets and off we went. It was the first soccer event of 2016...More,"All photos (4,882) ",#8 of 750 things to do in Rio de Janeiro,282,99,,,
258,Maracana,rn369281223,"If you love soccer, you must go for a tour!",NA,5,NA,"There were a lot of people, and it took us a little while to get in. Yet, for and adult and a child who love soccer, this was a great tour. Fun to see the behind the scenes of this Temple of soccer!","All photos (4,882) ",#8 of 750 things to do in Rio de Janeiro,13,5,,,
259,Maracana,rn369009522,Wow!,NA,5,NA,"One of the most famous stadiums of the World! It was reformed for the wolrd cup and it is like other stadiums around the world. Good service, organized, clean, and safe!","All photos (4,882) ",#8 of 750 things to do in Rio de Janeiro,11,4,,,
260,Maracana,rn367957246,maracana,NA,3,NA,"Easy to get there. Metro straight there. I could see the stadion from outside. It is closed until Olympic Games,it os in reconstruction.","All photos (4,882) ",#8 of 750 things to do in Rio de Janeiro,38,31,,,
261,Maracana,rn367363839,Maracana everyone knows the name,NA,4,NA,"We've seen it from outside but to be where every football fun wants to be gave us a thrill. We could see a professional player who could do many tricks with a ball standing, jumping, lying down on the ground. Next time we'll book for...More","All photos (4,882) ",#8 of 750 things to do in Rio de Janeiro,108,19,,,
262,Maracana,rn367233638,imposant,NA,5,NA,"I was here for one fotbal match and the people and atmosphere was imposant, nice game and friendly people","All photos (4,882) ",#8 of 750 things to do in Rio de Janeiro,24,5,,,
263,Maracana,rn367176164,A must see,NA,4,NA,Well it's obviously a must-see but disappponting to think it has been so massively renovated - twice.Maybe catch a league game there for some decent atmosphere.,"All photos (4,882) ",#8 of 750 things to do in Rio de Janeiro,33,10,,,
264,Maracana,rn367127479,What a stadium,NA,5,NA,"Gigantic structure reminds of the power of Brazilian football. Although there were no matches on the day we visited, it is a wonderful place to visit and walk around","All photos (4,882) ",#8 of 750 things to do in Rio de Janeiro,272,124,,,
265,Maracana,rn367046804,"House of dreams,!! A must see!",NA,4,NA,"I have been here a couple of times, & u just cannot believe the intense energy &/passion from the crowd. Singing, beating on their chairs , all screaming w/ delirium!","All photos (4,882) ",#8 of 750 things to do in Rio de Janeiro,11,11,,,
266,Maracana,rn366345809,Well worth it ,NA,4,NA,"If you are remotely interested in football you will know this stadium is special and the holy grail to visit.
The stadium itself is pure class. It's been recently refurbished for the Olympics and World Cup and looks the part. Modern , grand and with...More","All photos (4,882) ",#8 of 750 things to do in Rio de Janeiro,64,34,,,
267,Maracana,rn366180558,Not a futbol or soccer fan but this place is magical,NA,5,NA,"Came here as part of the private tour with one of my colleague. There is an entrance fee, but you get to visit the locker walk around in designated area and can close your eyes and imagine the energy around when there is a match...More","All photos (4,882) ",#8 of 750 things to do in Rio de Janeiro,97,27,,,
268,Maracana,rn365586515,Great renovation!,NA,3,NA,"I have been here before in 2008, but I must say that the stadium became more modern and accessible. Easy accessible with the metro and the district is nice as well!","All photos (4,882) ",#8 of 750 things to do in Rio de Janeiro,241,15,,,
269,Maracana,rn363591699,Currently closed.,NA,1,NA,"Went for the tour of the stadium. Closed! No-one knew when the tours would restart.
The stadium from the outside, whilst massive, is not very appealing. Took about 40 mins to walk the perimeter. Some other arenas beside it - also closed.","All photos (4,882) ",#8 of 750 things to do in Rio de Janeiro,36,12,,,
270,Maracana,rn363554256,Really liked it but wished the old one was still there!!!,NA,4,NA,I went with my wife and couple of my friends to the Maracana and I really wished the old stadium was still there and not demolished as i consider it part of history and loved to see how it used to hold 200K spectators compared...More,"All photos (4,882) ",#8 of 750 things to do in Rio de Janeiro,94,21,,,
271,Maracana,rn362441667,Great atmosphere,NA,5,NA,"If you are in Brazil you have To experience The amazing atmosphere of a football match!! We watched Flamengo's vs Santos, an amazing game with lots of goals!! We left cheering on a buzz, my 7yr old, who is not inTo football at home, had...More","All photos (4,882) ",#8 of 750 things to do in Rio de Janeiro,258,109,,,
272,Maracana,rn362157897,Very big,NA,5,NA,Nice stadion. Too bad it was close when we reach because of the preparation for the Olympics in Rio 2016. But what we saw was great. Easy to reach with metro.,"All photos (4,882) ",#8 of 750 things to do in Rio de Janeiro,18,18,,,
273,Maracana,rn360086227,Closed for Olympics,NA,3,NA,We went here as part of a city tour. The soccer museum and the stadium were completely closed though and we were not allowed inside even as part of an organized tour. We took a few pictures in the front. I probably wouldn't go here...More,"All photos (4,882) ",#8 of 750 things to do in Rio de Janeiro,138,92,,,
274,Maracana,rn358454073,"It used to be a giant, today is just a memory",NA,4,NA,"I've used to see Flamengo's matches with more than 120 thousand crazy people, today we have a confortable mid level European stadium style. But still nice. With a subway just aside, Maracana stadium is a must in Rio, specially if you go there to watch...More","All photos (4,882) ",#8 of 750 things to do in Rio de Janeiro,45,15,,,
275,Maracana,rn358434751,Amazing,NA,5,NA,We went to see a football game and it was just fantastic! You can buy an official shirt around the stadium to look and feel like a local. One the greatest experience of our travel to Rio!,"All photos (4,882) ",#8 of 750 things to do in Rio de Janeiro,8,1,,,
276,Maracana,rn356068946,This is Brazil!,NA,5,NA,"Loved seeing Maracana and where the opening and closing ceremonies of the 2016 Olympics will be held. Because of renovations being done to accommodate the Olympics, tours were not offered but it is amazing to hear its history.","All photos (4,882) ",#8 of 750 things to do in Rio de Janeiro,276,246,,,
277,Maracana,rn355459793,Made in Brasil,NA,5,NA,"Of course we from Brasil so one time in our life we must to go at Maracana,the worlds football temple... After a world cup it is renovate, and look much better!!! My husband love this stadium..","All photos (4,882) ",#8 of 750 things to do in Rio de Janeiro,118,23,,,
278,Maracana,rn354771013,"Average tour, Great Stadium",NA,3,NA,"Going to a match is the best way to experience the Maracana but it's still worth visiting on non-match days, regardless of whether you're a football fan. Very easy to get there on the metro and an amazing stadium. The museum is quite underwhelming and...More","All photos (4,882) ",#8 of 750 things to do in Rio de Janeiro,11,2,,,
279,Maracana,rn354762810,To renovated to expect history,NA,2,NA,"Yes it is the most famous in Brazil, but after the renovation it has as good as no history to be displayed. As it is a stadium that is used for several events, and by several teams, it has no ""room with prices"" from the...More","All photos (4,882) ",#8 of 750 things to do in Rio de Janeiro,11,11,,,
280,Maracana,rn354153884,Special place,NA,5,NA,"To see a game in this stadium was a dream. Unfortunatly did not see a game, but saw how big and beautiful the stadium was for real.","All photos (4,882) ",#8 of 750 things to do in Rio de Janeiro,29,4,,,
281,Maracana,rn353551201,Interesting,NA,4,NA,I am not a footbal fan but it was interesting. Worth to see it. Very easy to go there by metro and for a few money you can see the Maracana with guided tour.,"All photos (4,882) ",#8 of 750 things to do in Rio de Janeiro,52,27,,,
282,Maracana,rn352935541,Mercana is closed or olympics,NA,2,NA,We went there in Feb 16. Having travelled for 45 minutes on the metro in 30 degrees C temp. it was disappointing to find that the stadium is closed now for preparation of olympics. We clouldnt get in though you can walk around the stadium...More,"All photos (4,882) ",#8 of 750 things to do in Rio de Janeiro,9,6,,,
283,Maracana,rn352527729,"Football fan , then go there",NA,5,NA,"The history of that place, you got to go, see the view from the stands, walk on by the benches of the players, see the changing rooms, very nice place, 1 hour tour, such a big place, very well looked after.","All photos (4,882) ",#8 of 750 things to do in Rio de Janeiro,21,1,,,
284,Maracana,rn351394305,If you like football :-),NA,4,NA,"There are nice tours (1 hour) in Maracana for those who like football. A possibility to see locker rooms, vip lounges, press rooms and finally walk on the grass. The neighbourhood does not look nice but it is easy to reach by metro","All photos (4,882) ",#8 of 750 things to do in Rio de Janeiro,38,50,,,
285,Maracana,rn351343457,Cool ,NA,3,NA,"Is good to know Maracana. I went in a Rolling Stones show and everything was ok. The infrastructure like, toilets aren't so clean if we think the size of this place, we really need much more toilets.","All photos (4,882) ",#8 of 750 things to do in Rio de Janeiro,83,12,,,
286,Maracana,rn351218921,Great for a game,NA,5,NA,"Brazilians are so passionate about football, and this is the place to really see that up close. Even though the stadium was only half full for the game we saw, there was twice the atmosphere than at a lot of full premier league stadiums I've...More","All photos (4,882) ",#8 of 750 things to do in Rio de Janeiro,110,20,,,
287,Maracana,rn351144632,rolling stones concert,NA,5,NA,"fantastic facility...we saw the stones with 60,000 others in a great venue. Loads of entrances ensure crush free entry and exit. Massive thunderstorm did not bother us as roof covers half the stadium.","All photos (4,882) ",#8 of 750 things to do in Rio de Janeiro,25,15,,,
288,Maracana,rn350399878,Great view of the Maracana,NA,5,NA,"Was able to visit for the tour, and was fun to see the seats and the view from above. The hall of fame is really nice to see and take pictures.","All photos (4,882) ",#8 of 750 things to do in Rio de Janeiro,234,44,,,
289,Maracana,rn350179182,Very well run tour,NA,5,NA,I am not a soccer fan at all but I figured it would be rude not to check out Maracana while I was in Brazil and I was pleasantly surprised by the standard of the tour but I was on the final tour before the...More,"All photos (4,882) ",#8 of 750 things to do in Rio de Janeiro,212,42,,,
290,Maracana,rn350104381,Home of the greatest spectacles,NA,5,NA,"No other place on Earth has hosted two World Cup Finais, two Papal masses and three Rolling Stones concerts, the last of which I've been to. It doesn't matter what your devotion is: if it is shared by hundreds of thousands of people, it will...More","All photos (4,882) ",#8 of 750 things to do in Rio de Janeiro,123,121,,,
291,Maracana,rn348297244,Closed for the Olympics,NA,2,NA,"We planned a half day trip to the stadium and the surroundings, but found out it is closed for refurbishments. That was not listed on their website.","All photos (4,882) ",#8 of 750 things to do in Rio de Janeiro,57,32,,,
292,Maracana,rn348123729,Legendary stadium,NA,5,NA,"We visited the Maracana right in the middle of Rio Carnival as a respite from the blocos! As a football fan this place is legendary and a must visit, my fiancee was less convinced but came along for the experience anyway. We were advised to...More","All photos (4,882) ",#8 of 750 things to do in Rio de Janeiro,54,53,,,
293,Maracana,rn348043478,Sports lovers,NA,3,NA,If you're a sports fan you'll love watching a game here. Good structure with easy metro access. Food options inside.,"All photos (4,882) ",#8 of 750 things to do in Rio de Janeiro,111,14,,,
294,Maracana,rn347756149,Take the subway there. No need to pay for a Viator tour,NA,4,NA,"I was concerned that the stadium during Carnaval would be crowded, so I paid for the Behind the Scenes Viator tour. Trust mem you can navigate this on your own. At 9 am on a Wednesday, there was a total of about 50 people there!...More","All photos (4,882) ",#8 of 750 things to do in Rio de Janeiro,22,14,,,
295,Maracana,rn347170670,Interesting for everyone not just football fans,NA,5,NA,"My husband and I went to the Maracanã, and we went on the tour. It was interesting to see such a huge stadium and to hear the history behind it. The guide was very good and had a lot of knowledge. Would recommend for all,...More","All photos (4,882) ",#8 of 750 things to do in Rio de Janeiro,9,3,,,
296,Maracana,rn346598640,Great tour,NA,4,NA,Visited with friends as guides and enjoyed experience. Stadium is very impressive and the opportunity to see changing rooms and sit in dugout make day special. Don't forget to ask for discount if over 60,"All photos (4,882) ",#8 of 750 things to do in Rio de Janeiro,68,33,,,
297,Maracana,rn346478449,INDIA & URUGUYA,NA,5,NA,"Good Afternoon, i visited this place with my girlfriend. She was crazy, i don't know the exact reason for that, after few minutes i came to know that the Uruguay Football team won the world cup in this stadium. She is very happy and i...More","All photos (4,882) ",#8 of 750 things to do in Rio de Janeiro,17,1,,,
298,Maracana,rn346433318,"Poor guided tour, no museum",NA,3,NA,"We have visited a few grounds around Europe and did the stadium tours so I suppose we were expecting something good from a ground as special as this one.
The truth is, it was quite an underwhelming visit. The 'tour' is possibly 10 to 15...More","All photos (4,882) ",#8 of 750 things to do in Rio de Janeiro,29,14,,,
299,Maracana,rn346320863,IT HAD BEEN THE GREATEST SOCCER STADIUM IN THE WORLD,NA,5,NA,"Before the last world cup 2014 MARACANAN used to be the biggest stadium in the world for soccer it held 200.000 spectators for games like the classical FLA/FLU.
It was in there that Brazil lost the final world cup final game for URUGUAY in 1950...More","All photos (4,882) ",#8 of 750 things to do in Rio de Janeiro,45,12,,,
300,Maracana,rn346120144,Great to watch a game,NA,5,NA,"A must do while your in Rio de Janeiro, especially if you like soccer. The atmosphere is truly amazing as many many people fit into the stadium. The Brazilian people really breath soccer and especially when the rivals play, you will never forget it.","All photos (4,882) ",#8 of 750 things to do in Rio de Janeiro,17,4,,,
301,Maracana,rn345586453,Very good Stadium,NA,4,NA,"Very huge field, kept in good condition, but, kind of pricy just for walking in and to take pictures.","All photos (4,882) ",#8 of 750 things to do in Rio de Janeiro,6,2,,,
302,Maracana,rn345336192,everyday tours,NA,5,NA,"it is easy access with metro, then walk a bridge and they have tours everyday very cheap from 9 am like until 4 pm
anyway call before","All photos (4,882) ",#8 of 750 things to do in Rio de Janeiro,761,358,,,
303,Maracana,rn344855574,"So far, The Greatest",NA,5,NA,This is one of the best stadiums that I have visited in my life. I could imagine that the passion for futbol (Soccer for non Latin Americans) would be great in Argentina and Brazil. When I went to Argentina I wasn't impressed but this stadium...More,"All photos (4,882) ",#8 of 750 things to do in Rio de Janeiro,60,13,,,
304,Maracana,rn344815075,What A Waste,NA,1,NA,"It's a stadium, no games on due to Olympic prep and the tour was tedious and scandalously short.
Having done the Nou Camp, Old Trafford and even Hull City's KC Stadium tours, the Maracana could learn an awful lot.
Waste of time.","All photos (4,882) ",#8 of 750 things to do in Rio de Janeiro,168,81,,,
305,Maracana,rn344289944,A historic stadium but not such a prestigiously planned stadium tour,NA,3,NA,We visited the Maracana mid morning and we were able to buy tickets and immediately access the stadium. The reality is however unlike other stadium tours I have undertaken the tour is restricted to the main entrance within which there is a small historical display...More,"All photos (4,882) ",#8 of 750 things to do in Rio de Janeiro,197,113,,,
306,Maracana,rn344093212,Worth the visit,NA,4,NA,"More so for the other half, but enjoyed looking around. The only thing that lets it down is the tour which is at most 20 minutes.","All photos (4,882) ",#8 of 750 things to do in Rio de Janeiro,3,3,,,
307,Maracana,rn344059704,Great Tour,NA,5,NA,"An excellent stadium tour, well worth the visit. Tour guides were knowledgeable and the freedom to roam at the end of the tour is a unique experience.","All photos (4,882) ",#8 of 750 things to do in Rio de Janeiro,10,3,,,
308,Maracana,rn343793451,Worth watching a match,NA,3,NA,"We always hear about the Maracana and its history, so its worth going to have the experience, but for sure stadiums in Europe are much better an easier to access although the spectators are much fun over here; it's a must go location","All photos (4,882) ",#8 of 750 things to do in Rio de Janeiro,72,15,,,
