,Restaurant_Name,id,quote,value_rating,rating,date,review,count,things,Noofcontribution,Noofusefulvotes,,,
454,Corcovado Christ the Redeemer,rn547033208,Imperdível ,NA,5,NA,This is a must-see place in Rio. The statue and the views of the city are breathtaking. There are two options to get to the Corcovado: vans and train but the train is my favorite!,"All photos (24,848) ",#3 of 750 things to do in Rio de Janeiro,45,26,,,
455,Corcovado Christ the Redeemer,rn546912731,Yes...it is a must see,NA,5,NA,"Impressive is the best word to describe this. It is for sure a ""must see"", with terrific views and of course the statue itself.","All photos (24,848) ",#3 of 750 things to do in Rio de Janeiro,234,63,,,
456,Corcovado Christ the Redeemer,rn546693382,Fabulous view of Rio. ,NA,5,NA,Fun going up the mountain on the small cogwheel train and amazing view. The statue is so imposing and quite elegant. Have never seen so many mini statuettes of Schmidt the Redeemer.,"All photos (24,848) ",#3 of 750 things to do in Rio de Janeiro,22,4,,,
457,Corcovado Christ the Redeemer,rn546664136,Well organised and efficient ,NA,5,NA,This was a busy landmark but the organisation of the ticket purchase and transport was great. We did not have to wait longer than 5 minutes to get to the top well worth a visit if you are in Rio,"All photos (24,848) ",#3 of 750 things to do in Rio de Janeiro,63,12,,,
458,Corcovado Christ the Redeemer,rn546494572,Spetacular View,NA,4,NA,"We took the bus to go up to Corvovado Christ the Redeemer. At the top of the hill, you can overlook the city, the Guanabara Bay, and the Tijuca park. Coming down, you can take a train.","All photos (24,848) ",#3 of 750 things to do in Rio de Janeiro,39,12,,,
459,Corcovado Christ the Redeemer,rn546467019,Breathtaking,NA,5,NA,"What a beautiful site, a must see monument and easy to get to. The view is fabulous and we loved the tour.","All photos (24,848) ",#3 of 750 things to do in Rio de Janeiro,174,38,,,
460,Corcovado Christ the Redeemer,rn546397502,A must do in Rio,NA,5,NA,"A simple ""Must Do"" when in Rio. The views of Rio are amazing and seeing the Christ Redeemer Statue in person is a bucket list item for sure. Finding the little chapel behind the statue was a great treat as well. . Highly recommend a...More","All photos (24,848) ",#3 of 750 things to do in Rio de Janeiro,589,157,,,
461,Corcovado Christ the Redeemer,rn546354791,Great views,NA,5,NA,"Great place visit when in Rio suppose it is a must see place, get their early it fills up quickly and in summer that also makes sense, Rio is spread out below you the view is great all around visit the museum.","All photos (24,848) ",#3 of 750 things to do in Rio de Janeiro,4,1,,,
462,Corcovado Christ the Redeemer,rn546081019,Must see,NA,5,NA,"Simply something one must see whilst in Rio. Magnificent view, and astonishing engineering... Wonder how they did that!!","All photos (24,848) ",#3 of 750 things to do in Rio de Janeiro,28,5,,,
463,Corcovado Christ the Redeemer,rn545855076,Always crowded!,NA,4,NA,"This is a very nice landmark in Rio but it is always crowded. If it is your first time in Rio, you must see it! It is better organized and it has a nice souvenir shop and restaurants. After the visit we did a bike...More","All photos (24,848) ",#3 of 750 things to do in Rio de Janeiro,158,59,,,
464,Corcovado Christ the Redeemer,rn545809763,Amazing,NA,5,NA,Lived up to all expectations. Train ride up was good. Excellent views and managed to take good pictures despite everyone else being there. We got the first train at 8am and beat the crowds - well worth it. Sit facing down the hill on the...More,"All photos (24,848) ",#3 of 750 things to do in Rio de Janeiro,16,3,,,
465,Corcovado Christ the Redeemer,rn545809707,AMAZING,NA,5,NA,The little train ride is fun and there is a lift or stairs and escalators to the summit. Amazing views at the top and lots of souvenier shops if you take the stairs back down to the train. A lovely morning!,"All photos (24,848) ",#3 of 750 things to do in Rio de Janeiro,58,56,,,
466,Corcovado Christ the Redeemer,rn545694862,Bless,NA,5,NA,"A must see place to go to, go as early as possible to avoid the queues, take in all the beautiful scenery around you also and admire the statue.","All photos (24,848) ",#3 of 750 things to do in Rio de Janeiro,28,2,,,
467,Corcovado Christ the Redeemer,rn545573804,Where Rio meets God,NA,4,NA,If you are in Rio should take the Tramway Bondinho in portuguese to reach the closest place to the sky.,"All photos (24,848) ",#3 of 750 things to do in Rio de Janeiro,42,6,,,
468,Corcovado Christ the Redeemer,rn545424262,Must see ,NA,5,NA,You must see the symbol of Rio and Brazil. This place has unbelievable energy . You will see views like no others before . Overlooking the whole city - breathtaking.,"All photos (24,848) ",#3 of 750 things to do in Rio de Janeiro,7,7,,,
469,Corcovado Christ the Redeemer,rn545268760,Great views,NA,5,NA,"The ride to the site is beautiful (through Tijuca park, and the site is managed by Park authorities. Excellent (high quality but pricey) gift shop at foot of the monument. Not much at the top except to admire the wonderful views","All photos (24,848) ",#3 of 750 things to do in Rio de Janeiro,170,56,,,
470,Corcovado Christ the Redeemer,rn545224275,Hike up mountain to Corcovado ,NA,5,NA,"Lonely planet recommends a hike up the mountain, this is a very difficult and dangerous trail with some parts when you have to climb up rocks etc.
The views from the top of Corcovado are amazing and Christ the Redeemer is also a spectacular monument...More","All photos (24,848) ",#3 of 750 things to do in Rio de Janeiro,3,1,,,
471,Corcovado Christ the Redeemer,rn544946822,It included a tour of Rio,NA,5,NA,"The tour was well organised with a very good tour guide. It included an excellent meal at a very good restaurant. As it includes a tour of Rio also, it saves time on doing an extra tour.","All photos (24,848) ",#3 of 750 things to do in Rio de Janeiro,4,1,,,
472,Corcovado Christ the Redeemer,rn544939849,Crowded,NA,4,NA,We were lucky not to have booked our tickets in advance. The sun was really shy when we got there. If you buy tickets in advance you are bound to get there even if you don’t want to. Otherwise good organisation. A little crowded at...More,"All photos (24,848) ",#3 of 750 things to do in Rio de Janeiro,48,12,,,
473,Corcovado Christ the Redeemer,rn544858239,More impressive than any postcard,NA,5,NA,More impressive than any postcard - the most tourists I saw on my whole trip but still very accessible - I wish I had hiked up rather than the train - the media tell us it's unsafe but not really - just be vigilant as...More,"All photos (24,848) ",#3 of 750 things to do in Rio de Janeiro,4,1,,,
474,Corcovado Christ the Redeemer,rn544833617,"Very nice, but beware of clouds",NA,4,NA,"A nice place to get views of Rio IF the clouds are not there. It sure seemed that there was cloud cover most of the times.
The trip up the mountain is pleasant and convenient. Once you are there, you will find an impressive statue...More","All photos (24,848) ",#3 of 750 things to do in Rio de Janeiro,47,13,,,
475,Corcovado Christ the Redeemer,rn544784007,Make sure you avoid peak visit times,NA,4,NA,Get up early to catch the first train to the top. Ask your hotel to advise. We got there at 10 am and you could not get a spot to take a picture from any angle. The space around the foot of the statue is...More,"All photos (24,848) ",#3 of 750 things to do in Rio de Janeiro,31,21,,,
476,Corcovado Christ the Redeemer,rn544512390,Beautiful sight,NA,5,NA,You have to see it! Dont forget to visit the chapel under the stateu! The entrance is at the back ;) ❤❤❤😇😇😇,"All photos (24,848) ",#3 of 750 things to do in Rio de Janeiro,5,5,,,
477,Corcovado Christ the Redeemer,rn544471664,iconic place,NA,5,NA,"If you think about Rio probably this is one of first things that comes to your mind. There are lot of steps to go to the top after taking of course sort of ""train"". Beautiful view for a city but this big Jesus and sanctuary...More","All photos (24,848) ",#3 of 750 things to do in Rio de Janeiro,194,49,,,
478,Corcovado Christ the Redeemer,rn544445194,A must!,NA,5,NA,"One of my all time top destination.
Finally did it.
Took uber up then vans. Uber was like $15.
Yes full of crowds and yes go early better sun.","All photos (24,848) ",#3 of 750 things to do in Rio de Janeiro,94,22,,,
479,Corcovado Christ the Redeemer,rn544431099,Amazing views whatever the weather,NA,5,NA,"Lots of people or reviews will talk about the weather being a big factor for visiting this attraction but in our opinion, the views and spectacle itself will over ride the weather regardless.
We didn’t take a tour to do this as they seem expensive...More","All photos (24,848) ",#3 of 750 things to do in Rio de Janeiro,553,134,,,
480,Corcovado Christ the Redeemer,rn544402942,Beautiful views,NA,4,NA,"Try to go early in the morning or last thing in the night , the queues are considerable during the y day","All photos (24,848) ",#3 of 750 things to do in Rio de Janeiro,70,29,,,
481,Corcovado Christ the Redeemer,rn544321114,"It good, but not great, do if you have time",NA,4,NA,"You must go as early as possible - arrive well before 9 am at the latest. Take the tram, well worth it. it can be windy and cold, be prepared for that. fantastics views and picture taking. no good food options, so each in advance.","All photos (24,848) ",#3 of 750 things to do in Rio de Janeiro,106,42,,,
482,Corcovado Christ the Redeemer,rn544284296,You have to go!,NA,5,NA,"It is a symbol of the city, the view from this point is very nice and all the photos you take will be great. It seemed like lies to be there, so much so that one sees it on television.","All photos (24,848) ",#3 of 750 things to do in Rio de Janeiro,10,3,,,
483,Corcovado Christ the Redeemer,rn544283082,Must see,NA,5,NA,Essential visit to truly magnificent statue on hilltop overlooking city Easily reached by cable car and short flight of stairs or escalator Magnificent views of city but have to lie down to take pictures of statue!Beware can sometimes be covered in mist,"All photos (24,848) ",#3 of 750 things to do in Rio de Janeiro,28,8,,,
484,Corcovado Christ the Redeemer,rn544276618,Just the best thing to do!,NA,5,NA,"Absolutely the best thing to do in Rio. Go early as possible to avoid too many people. Beautiful scenes and lovely atmosphere. Very well organised team.
A lot of people are usually in the way taking pics but ah well.
There are places to eat...More","All photos (24,848) ",#3 of 750 things to do in Rio de Janeiro,8,8,,,
485,Corcovado Christ the Redeemer,rn544014670,100% Worth it!,NA,5,NA,"We got off our red eye flight from Lima to Rio and decided since we were already awake to beat the crowd and visit ""the statue"" as the locals call it. We were so lucky that our car service driver was also a tour guide...More","All photos (24,848) ",#3 of 750 things to do in Rio de Janeiro,18,3,,,
486,Corcovado Christ the Redeemer,rn543931944,Impossible to describe - It was awe inspiring,NA,5,NA,"I have long dreamed of standing beneath this magnificent statue & gazing up in wonder hopefully without huge crowds encircling me. I have now done it , crowd free & was not disappointed. It was awe inspiring as were the views & I now understand...More","All photos (24,848) ",#3 of 750 things to do in Rio de Janeiro,126,64,,,
487,Corcovado Christ the Redeemer,rn543907640,Exceptional always,NA,4,NA,We've been here before but several years ago. It's always very special. The views from there are amazing. There are even mats to lie on from which to take photos of the Christ. There's even a museum now and a model ( maquette) of Rio....More,"All photos (24,848) ",#3 of 750 things to do in Rio de Janeiro,174,84,,,
488,Corcovado Christ the Redeemer,rn543792022,Stunning Place,NA,5,NA,"Corcovado has to been seen
If you dont go there while you are in Rio, you would have missed the soul of the city.
You will see it small from all over the city and massive when you reach its feet","All photos (24,848) ",#3 of 750 things to do in Rio de Janeiro,8,3,,,
489,Corcovado Christ the Redeemer,rn543780935,Must See Stop In Rio,NA,5,NA,"Going to see this iconic site is a must. Although its packed with people, as most famous monuments are, it is one of the best places get an amazing view of Rio. From the amazing cityscape, to the beautiful beaches, and jaw dropping building styles...More","All photos (24,848) ",#3 of 750 things to do in Rio de Janeiro,27,15,,,
490,Corcovado Christ the Redeemer,rn543652768,Really nice view - cheaper than expected,NA,4,NA,"Advices:
- Go as early as possible. It opens at eight. We were there at 9, and there weren’t that many selfie-fixated people :)
- A cap from Copacabana is around 30-40 reais, an Uber is 15-35
- Entrance is around 25 reais
I won’t...More","All photos (24,848) ",#3 of 750 things to do in Rio de Janeiro,83,25,,,
491,Corcovado Christ the Redeemer,rn543631335,See Christ,NA,5,NA,"The locals refer to this as 'Christ', which amused me as they asked if I'd been to see Christ! Hopefully those days are far off, but whilst you have time do go and see it, you'll love chugging through the edge of the rainforest on...More","All photos (24,848) ",#3 of 750 things to do in Rio de Janeiro,56,21,,,
492,Corcovado Christ the Redeemer,rn543624971,Through the mist - A wonder of the world ,NA,4,NA,Incredibly beautiful especially if you go first thing in the morning. What is incredible is the mist/ fog that enshrouds the statue and the crowds reaction as it lifts!! An experience not to be missed.,"All photos (24,848) ",#3 of 750 things to do in Rio de Janeiro,28,3,,,
493,Corcovado Christ the Redeemer,rn543619830,Christ The Redeemer,NA,5,NA,"Fantastic site, was totally overawed by what we saw. You have to be careful when you visit as it is weather dependant on what you see of the attraction and the surrounding view.","All photos (24,848) ",#3 of 750 things to do in Rio de Janeiro,13,9,,,
494,Corcovado Christ the Redeemer,rn543555071,Great to see,NA,5,NA,"When in Rio, you can't not go! I was up there by 9.30am on a Saturday and already very busy. I walked up form Parque Lage which was pretty tough - some climbing involved, but a good experience","All photos (24,848) ",#3 of 750 things to do in Rio de Janeiro,12,3,,,
495,Corcovado Christ the Redeemer,rn543409131,Won’t Disappoint,NA,5,NA,"Enough have been seen on TVs or movies to make this this a not-to-be-missed attraction. Just make this your top 2 attractions, in addition to Sugar Loaf.","All photos (24,848) ",#3 of 750 things to do in Rio de Janeiro,69,48,,,
496,Corcovado Christ the Redeemer,rn543248391,Wonderful experience!,NA,5,NA,The symbol of Rio and the first thing you see in any movie or documentary about Rio de Janeiro. It definitely lives up to expectations! Very impressive and imposing statue that puts you in awe don’t matter what religion you are. The views from the...More,"All photos (24,848) ",#3 of 750 things to do in Rio de Janeiro,267,95,,,
497,Corcovado Christ the Redeemer,rn543243453,Amazing,NA,5,NA,"There are 2 possibilities to climb to the top of the mountain, where the statue of Jesus is. First with bus. Go for the second one: the train. The views are fantastic. The place up there is very crowded.","All photos (24,848) ",#3 of 750 things to do in Rio de Janeiro,118,36,,,
498,Corcovado Christ the Redeemer,rn543229905,Train to the top,NA,4,NA,"We enjoyed the train ride to the top, but it came over very cloudy when we arrived on top. We could not see the statue at first even though we were beside it but the cloud lift for about 30 seconds so we did get...More","All photos (24,848) ",#3 of 750 things to do in Rio de Janeiro,23,3,,,
499,Corcovado Christ the Redeemer,rn543211075,Surreal experience!,NA,5,NA,Worth every penny it takes to get there. But definitely wear a lot of sunscreen and carry your sunglasses. And insect repellent too. Some type of fly or insect keeps buzzing around .....,"All photos (24,848) ",#3 of 750 things to do in Rio de Janeiro,24,12,,,
500,Corcovado Christ the Redeemer,rn543204983,A cloudy visit but beautiful ,NA,4,NA,It was quite clouded the day we visited the statue. But when the clouds moved up and the statues face appeared the tourist reaction was most impressive and even a “goosebumps-moment” it was magical.,"All photos (24,848) ",#3 of 750 things to do in Rio de Janeiro,12,3,,,
501,Corcovado Christ the Redeemer,rn543194440,Must See!,NA,5,NA,I couldn't come to Rio and not see Christ the Redeemer! It was rather crowded as expected and windy the day we went. We took a van that runs round trips van trips to Christ Redeemer and it boards near a park on Copcabana.,"All photos (24,848) ",#3 of 750 things to do in Rio de Janeiro,62,14,,,
502,Corcovado Christ the Redeemer,rn543177776,Beware of Scams,NA,5,NA,"Beautiful attraction, better to get there early to avoid crazy crowds. A van takes you all the way to the top so not much walking involved. Some nice cafes and souvenir shops at the top.
Be aware of scams happening at the subway stations. We...More","All photos (24,848) ",#3 of 750 things to do in Rio de Janeiro,8,2,,,
503,Corcovado Christ the Redeemer,rn543146735,Nice view of the city ! ,NA,4,NA,"Nice place , the Christ is not that big like you think is it but is still very imposing ! Is good to go very early in the morning because otherwise you'll never get the picture you want ! Too much people .
The ticket...More","All photos (24,848) ",#3 of 750 things to do in Rio de Janeiro,12,2,,,
504,Corcovado Christ the Redeemer,rn543137156,Guided Trip - taxi,NA,5,NA,"We arrived in Rio after a cruise with MSC and found ourselves taking a stroll along the Copacabana sea front in the mid afternoon. Having been warned about accepting tours from unlicensed guides we were slightly wary of an approach from Paulo Wagner (pwagner@domain.com.br), offering...More","All photos (24,848) ",#3 of 750 things to do in Rio de Janeiro,7,1,,,
505,Corcovado Christ the Redeemer,rn542983722,Crowded but it's worth it,NA,4,NA,"Takes a bit to get there but geez is it worth it. The crowd is insane, can't really take a photo with no one behind you or bumping you. It's a must, and they know it. Be careful of pickpockets too.","All photos (24,848) ",#3 of 750 things to do in Rio de Janeiro,60,36,,,
506,Corcovado Christ the Redeemer,rn542935889,Iconic Landmark,NA,5,NA,"I grew up looking at pictures of Christ the Redeemer in the National Geographic in the 1950's. It has been a dream to visit. It lived up to expectations in every way. Getting to the top was easy, the views were spectacular and the statue...More","All photos (24,848) ",#3 of 750 things to do in Rio de Janeiro,79,60,,,
507,Corcovado Christ the Redeemer,rn542913782,Bucket list,NA,5,NA,"Though I'm not a religious person, I've always wanted to see this UNESCO World Heritage site in person. That bucket list item was fulfilled in June 2017!
Once you've taken the train up (which includes Statue access), you can either ride an elevator or walk...More","All photos (24,848) ",#3 of 750 things to do in Rio de Janeiro,554,252,,,
508,Corcovado Christ the Redeemer,rn542894590,Great place to visit and be one with the crowds!,NA,5,NA,"Let's face it. This IS the attraction in Rio that you have to see, but you can see it from so many angles. Viewing it on a clear day from Sugar Loaf Mountain is stunning but seeing it up close and in person is awesome....More","All photos (24,848) ",#3 of 750 things to do in Rio de Janeiro,125,49,,,
509,Corcovado Christ the Redeemer,rn542711153,Can you not go to Christ when in Rio? NO!,NA,5,NA,The view is amazing and getting up with the train is the best way you can choose. Price during weekdays is lower. Also be ready to spot monkeys up in the jungle.,"All photos (24,848) ",#3 of 750 things to do in Rio de Janeiro,26,5,,,
510,Corcovado Christ the Redeemer,rn542634180,One of the most favorite and known spot - so it should be clear what to expect,NA,5,NA,"I think everyone knows about this location.
You can use a train to go there (make a reservation for your ticket) and it should not be surprising, that on top you will definitely not be alone. There are lots of peoples taking pictures and selfies...More","All photos (24,848) ",#3 of 750 things to do in Rio de Janeiro,103,20,,,
511,Corcovado Christ the Redeemer,rn542522172,Plan Your Visit,NA,4,NA,"It was surreal, visiting the statue that overlooks Rio (and is in every movie set in South America ever). And the view from the top was absolutely stunning.
We went around midday and found that the sun was directly behind the statue which meant we...More","All photos (24,848) ",#3 of 750 things to do in Rio de Janeiro,58,13,,,
512,Corcovado Christ the Redeemer,rn542484244,Must see major attraction,NA,5,NA,Well organised tours to top of mountain to statue. Amazing sight with fabulous views of Rio. A small bus takes you to lifts and escalopes to top of mountain so no problem for people with mobility problems. Be careful to visit before mist comes down...More,"All photos (24,848) ",#3 of 750 things to do in Rio de Janeiro,16,7,,,
513,Corcovado Christ the Redeemer,rn542431068,Best to go first thing in the morning,NA,5,NA,"This was a great experience for us to be standing right beside this statue, it started to get very busy quite quickly","All photos (24,848) ",#3 of 750 things to do in Rio de Janeiro,50,11,,,
514,Corcovado Christ the Redeemer,rn542315424,Excellent and worth the trip up the mountain,NA,5,NA,The kids loved the train ride up the mountain and the view at the top was worth every minute. Very accessible with young kids as elevator was an alternate to walking up the 300 stairs. Once in a lifetime experience and a must do if...More,"All photos (24,848) ",#3 of 750 things to do in Rio de Janeiro,13,7,,,
515,Corcovado Christ the Redeemer,rn542305314,"stunning sight, stunning views",NA,5,NA,"One of the 7 wonders of the World, and a must visit in South America. You get to the top by car, then changing to a national park van. Once at the top the views over Rio are astonishing.
There are shops, cafes, and even...More","All photos (24,848) ",#3 of 750 things to do in Rio de Janeiro,260,80,,,
516,Corcovado Christ the Redeemer,rn542305041,Amazing view over Rio,NA,5,NA,"Top sight! Discover jungle with cosmo velho train to top. All well signed and usable for people with reduced mobility. Mention to make pics from Statue u will film against sun in afternoon. View from Urca to Copa caban, Ipanema, Leblon,... is top!","All photos (24,848) ",#3 of 750 things to do in Rio de Janeiro,16,3,,,
517,Corcovado Christ the Redeemer,rn542304565,Incredible ,NA,5,NA,"If you’re in Rio you can’t miss it! There’s a beautiful view of the city, the statue is huge and the nature around makes the place prettier.","All photos (24,848) ",#3 of 750 things to do in Rio de Janeiro,37,17,,,
518,Corcovado Christ the Redeemer,rn542267998,AMAZING SIGHT,NA,5,NA,Unfortunately it was raining and overcast during our visit but that didn’t distract from the magnificence of this landmark. The journey up by van was a bit hair raising and even more so coming down. It’s a must see whilst in Rio. We were on...More,"All photos (24,848) ",#3 of 750 things to do in Rio de Janeiro,111,44,,,
519,Corcovado Christ the Redeemer,rn542236359,Got to see this!,NA,5,NA,This attraction meets all expectations. The views from the top are truly awesome. The statue is a sight to behold - the sheer size is mind-blowing! It is very busy up there so be ready to be jostled and bumped!,"All photos (24,848) ",#3 of 750 things to do in Rio de Janeiro,55,48,,,
520,Corcovado Christ the Redeemer,rn542211025,Exquisite,NA,5,NA,"Visited CTR on a bright and clear day. Took van from copo cabana beach.Comfortable journey. Spent an hour at the summit. Structure is beautifully constructed. Despite being a sunday crowds were orderly and disciplined. Loads of staff to guide people.Enjoyed the experience.
Dr M Thomas","All photos (24,848) ",#3 of 750 things to do in Rio de Janeiro,14,6,,,
521,Corcovado Christ the Redeemer,rn542075945,Nice view ,NA,5,NA,"Very cool worth the trip and the neighbourhood is amazing with very old buildings and a nice map. The train was super fun with a true tropical feeling going through the forest.
It tends to get packed so choose carefully your time slot","All photos (24,848) ",#3 of 750 things to do in Rio de Janeiro,11,1,,,
522,Corcovado Christ the Redeemer,rn542054733,Awesome,NA,5,NA,Definitely a must see in Rio. The view from the top is amazing. We took the van up there and the view driving up is pretty good too.,"All photos (24,848) ",#3 of 750 things to do in Rio de Janeiro,9,9,,,
523,Corcovado Christ the Redeemer,rn542045380,One of the 7 modern world wonders,NA,5,NA,I visited the Christ statue during a 1 day guided tour. We have been before 8am at the middle station and have been one of the first tourist at the top that day. The statue and the view are amazing - must see,"All photos (24,848) ",#3 of 750 things to do in Rio de Janeiro,92,7,,,
524,Corcovado Christ the Redeemer,rn541994487,Beautiful view of Rio from the top.,NA,5,NA,"Interesting attraction. You actually take a cog railway to the top where you can enjoy a great view of the city. Food, drinks and souvenirs can all be had.","All photos (24,848) ",#3 of 750 things to do in Rio de Janeiro,58,18,,,
525,Corcovado Christ the Redeemer,rn541835423,A must visit!!,NA,5,NA,"While reading a few travel blogs, I came across the tip to take the Shuttle bus to Corcovado. It is the same price as the entry ticket at the main gate, but it drops you off at the top. (Buy your ticket online from the...More","All photos (24,848) ",#3 of 750 things to do in Rio de Janeiro,4,2,,,
526,Corcovado Christ the Redeemer,rn541835102,Must do!,NA,5,NA,If in Rio one has to go there. Get view. Impressive statue. A bit crowded but one should expect that.,"All photos (24,848) ",#3 of 750 things to do in Rio de Janeiro,18,4,,,
527,Corcovado Christ the Redeemer,rn541795278,You cannot come to Rio and not go see this place...,NA,4,NA,"This place is not to be missed if you're ever going to Rio as it offers stunning views of the city and gives a very good idea of how the city is laid out with its different neighbourhoods.
After the hour or so trying all...More","All photos (24,848) ",#3 of 750 things to do in Rio de Janeiro,181,79,,,
528,Corcovado Christ the Redeemer,rn541710264,You cannot visit Rio and not come here,NA,4,NA,"Iconic and one of the great symbols of Rio, Corcovado is a must visit when in Rio. Yes, it is touristy and yes, it is swarming with people all trying to take that same picture. Also, it isn’t cheap, nor a quick visit as you...More","All photos (24,848) ",#3 of 750 things to do in Rio de Janeiro,44,12,,,
529,Corcovado Christ the Redeemer,rn541663785,Stunning views,NA,4,NA,"Although we are not religious this is a place you must visit. It is quite a lot taller than I thought it would be, but quite amazing to see.
It was quite crowded with people trying to take photos of themselves with it in the...More","All photos (24,848) ",#3 of 750 things to do in Rio de Janeiro,143,44,,,
530,Corcovado Christ the Redeemer,rn541637380,Amazing,NA,4,NA,"Great for pictures and selfies
Very hot though so make sure you bring plenty of water
Shops at top are quiet expensive for food and drinks
Sometimes escalators not working so be prepared to walk up a lot of stairs
Not as big as I...More","All photos (24,848) ",#3 of 750 things to do in Rio de Janeiro,16,16,,,
531,Corcovado Christ the Redeemer,rn541634603,Amazing,NA,5,NA,Took the shuttle bus from Copacobana beach for R$61 per person. Really good service that leaves every 15 mins and includes entry to Christ the Redeemer and also the shuttle bus to the top of the mountain. Once you’re there the monument is incredible. Can...More,"All photos (24,848) ",#3 of 750 things to do in Rio de Janeiro,9,1,,,
532,Corcovado Christ the Redeemer,rn541573823,A must see!,NA,5,NA,"It's amazing seeing this statue from the ground, but when you see it up close it is marvelous! Def go early in the morning to beat the rush because the viewing area isn't very large up top.","All photos (24,848) ",#3 of 750 things to do in Rio de Janeiro,30,9,,,
533,Corcovado Christ the Redeemer,rn541442703,Excellent view over Rio,NA,4,NA,"Very imposing statue. Though not Christian, I admired the determination of the people who build it. Many tourists there trying to take that famous picture with the Christ in behind but I think it's ok as it's world famous. Excellent view from above, with especially...More","All photos (24,848) ",#3 of 750 things to do in Rio de Janeiro,48,7,,,
534,Corcovado Christ the Redeemer,rn541296756,Visiting Cristo,NA,5,NA,"It‘s really not easy to visit this guy.
In April when I was the first time in Rio, he never showed up, staying all the time in the clouds.
This time I had more luck, he was there... and how impressive.
Already the trip up...More","All photos (24,848) ",#3 of 750 things to do in Rio de Janeiro,20,7,,,
535,Corcovado Christ the Redeemer,rn541269105,Corcovado in Rio,NA,5,NA,"A must see, the views of Rio are beyond stunning. The trek up can take time with multiple bus rides. Try to get there early and on a clear day. A must do when in Rio.","All photos (24,848) ",#3 of 750 things to do in Rio de Janeiro,20,4,,,
536,Corcovado Christ the Redeemer,rn541140573,"Stunning views, an amazing experience",NA,5,NA,No problem in getting there with minibuses running on a regular basis from the sea front . Excellent organisation near the summit when you have to pay and it is good value for money. A must when visiting Rio.,"All photos (24,848) ",#3 of 750 things to do in Rio de Janeiro,24,37,,,
537,Corcovado Christ the Redeemer,rn541123146,Must do,NA,5,NA,Views are amazing and worth it but plan ahead as it's very crowded even in the off season. Check the live video feed online first as the weather up top may be different then the weather in the city,"All photos (24,848) ",#3 of 750 things to do in Rio de Janeiro,12,42,,,
538,Corcovado Christ the Redeemer,rn541116884,Cristo Redentor Rocks,NA,5,NA,"Great experience, we booked an early access tour through Viator. Just getting up to the statue with different vans is an experience in itself. Forget about using the elevator up to the statue, steps are more fun and not a big hurdle. Do not forget...More","All photos (24,848) ",#3 of 750 things to do in Rio de Janeiro,55,23,,,
539,Corcovado Christ the Redeemer,rn541069246,People watching,NA,5,NA,"Im pretty sure everything has been said about this landmark. I mostly enjoyed watching the crowd making a fool of themselves trying to make selfies with arms wide spread like Jesus.
The view over the city however is priceless and deserves five out of five...More","All photos (24,848) ",#3 of 750 things to do in Rio de Janeiro,54,53,,,
540,Corcovado Christ the Redeemer,rn541011130,Finally I went and I'm glad I did,NA,4,NA,"You've seen this iconic figure on top of the mountain your entire life in magazines, on TV, in the movies, etc. Finally you are in Rio. There is no reason not to see this. Punch that ticket and take this off your bucket list. I...More","All photos (24,848) ",#3 of 750 things to do in Rio de Janeiro,245,77,,,
541,Corcovado Christ the Redeemer,rn541009118,It takes a long time to get there and yet ...,NA,5,NA,"apart from all the ridiculous people taking selfies, it is a magnificent place, view, and sculpture! And at least you can see it really well!","All photos (24,848) ",#3 of 750 things to do in Rio de Janeiro,17,9,,,
542,Corcovado Christ the Redeemer,rn541004830,A World Site - fantastic,NA,5,NA,"The statue of Christ the Redeemer is truly beautiful. That,added to the fact that is placed on a rocky outcrop high above Rio makes it a world class attraction.
The views are unbelievable and the infrastructure to handle the crowds of visitors is very good....More","All photos (24,848) ",#3 of 750 things to do in Rio de Janeiro,358,82,,,
543,Corcovado Christ the Redeemer,rn540950367,Unmissable,NA,5,NA,We took the shuttle bus from Copacabana and it was a very good service. The 360 views from up there are spectacular and it is so iconic it really isn't to be missed. It goes without saying that it gets a tad busy so I'd...More,"All photos (24,848) ",#3 of 750 things to do in Rio de Janeiro,51,22,,,
544,Corcovado Christ the Redeemer,rn540798801,A must see,NA,5,NA,"It is unbelievable that this could be built up here. The views are amazing. The size of Christ the Redeemer is Hugh. A great train ride up with views on either side of the train.
A must see when you go to Rio.","All photos (24,848) ",#3 of 750 things to do in Rio de Janeiro,14,2,,,
545,Corcovado Christ the Redeemer,rn540774240,Great view of Rio and impressive visit,NA,5,NA,Been to the corcovado mountain visiting christ Redeemer this time. I have been to Rio a couple of times before but never went up to the Christ. This time we catch the train up to the mountain and went up to the Christ. The views...More,"All photos (24,848) ",#3 of 750 things to do in Rio de Janeiro,42,17,,,
546,Corcovado Christ the Redeemer,rn540760624,wonderful,NA,5,NA,"highly recommend the helicopter 12 minute ride around it. it was 240 us dollars each but well worth it.. definitely go as early as you can to avoid the masses of tourists after 10 am.. (even crowded then!).
0","All photos (24,848) ",#3 of 750 things to do in Rio de Janeiro,21,32,,,
547,Corcovado Christ the Redeemer,rn540751874,A must see ,NA,4,NA,"We took the mini vans up as they are quicker than the train. The ticket office is in Copacabana not far from the Copacabana Palace Hotel. It cost R$61 for the ride to the top as well as the entry fee
The first van took...More","All photos (24,848) ",#3 of 750 things to do in Rio de Janeiro,219,64,,,
